origin_nid,destin_nid,traveler_id,departure_time,enter_station,exit_station
30,33,2274,21661,caofang,dongxiayuan
33,37,2275,30586,dongxiayuan,lucheng
34,35,2276,33380,haojiafu,huangqu
37,36,2277,27006,lucheng,jintai_lu
31,34,2278,28111,changying,haojiafu
31,28,2279,30343,changying,beiyunhedong
36,39,2280,28879,jintai_lu,shilipu
28,39,2281,28490,beiyunhedong,shilipu
33,29,2282,28716,dongxiayuan,beiyunhexi
33,36,2283,24679,dongxiayuan,jintai_lu
35,28,2284,32613,huangqu,beiyunhedong
30,31,2285,21609,caofang,changying
41,34,2286,33536,wuzi_xueyuan_lu,haojiafu
34,30,2287,26093,haojiafu,caofang
30,32,2288,29554,caofang,dalianpo
33,39,2289,31983,dongxiayuan,shilipu
31,28,2290,33436,changying,beiyunhedong
38,34,2291,30289,qingnian_lu,haojiafu
39,36,2292,33352,shilipu,jintai_lu
34,32,2293,23602,haojiafu,dalianpo
33,36,2294,24912,dongxiayuan,jintai_lu
32,36,2295,22419,dalianpo,jintai_lu
35,36,2296,25332,huangqu,jintai_lu
37,29,2297,35184,lucheng,beiyunhexi
30,37,2298,31805,caofang,lucheng
29,40,2299,26312,beiyunhexi,tongzhou_beiguan
41,39,2300,34536,wuzi_xueyuan_lu,shilipu
33,39,2301,22532,dongxiayuan,shilipu
37,35,2302,24918,lucheng,huangqu
38,39,2303,35171,qingnian_lu,shilipu
40,28,2304,25673,tongzhou_beiguan,beiyunhedong
28,30,2305,27729,beiyunhedong,caofang
35,30,2306,33472,huangqu,caofang
28,33,2307,22868,beiyunhedong,dongxiayuan
40,36,2308,22902,tongzhou_beiguan,jintai_lu
33,30,2309,31438,dongxiayuan,caofang
37,33,2310,24855,lucheng,dongxiayuan
31,35,2311,31003,changying,huangqu
28,40,2312,32617,beiyunhedong,tongzhou_beiguan
40,29,2313,34372,tongzhou_beiguan,beiyunhexi
41,39,2314,25776,wuzi_xueyuan_lu,shilipu
30,31,2315,25122,caofang,changying
41,40,2316,26248,wuzi_xueyuan_lu,tongzhou_beiguan
31,36,2317,32220,changying,jintai_lu
28,39,2318,25178,beiyunhedong,shilipu
28,34,2319,32523,beiyunhedong,haojiafu
31,33,2320,22424,changying,dongxiayuan
39,32,2321,31844,shilipu,dalianpo
34,36,2322,24708,haojiafu,jintai_lu
40,37,2323,23465,tongzhou_beiguan,lucheng
34,35,2324,30705,haojiafu,huangqu
38,35,2325,24316,qingnian_lu,huangqu
36,30,2326,30582,jintai_lu,caofang
41,38,2327,22366,wuzi_xueyuan_lu,qingnian_lu
36,40,2328,24945,jintai_lu,tongzhou_beiguan
28,31,2329,33607,beiyunhedong,changying
39,28,2330,30968,shilipu,beiyunhedong
39,28,2331,34150,shilipu,beiyunhedong
33,40,2332,30600,dongxiayuan,tongzhou_beiguan
34,31,2333,23985,haojiafu,changying
40,38,2334,27109,tongzhou_beiguan,qingnian_lu
41,29,2335,33016,wuzi_xueyuan_lu,beiyunhexi
40,31,2336,34667,tongzhou_beiguan,changying
39,28,2337,34982,shilipu,beiyunhedong
32,37,2338,32302,dalianpo,lucheng
29,41,2339,27722,beiyunhexi,wuzi_xueyuan_lu
37,30,2340,32992,lucheng,caofang
30,33,2341,22654,caofang,dongxiayuan
32,33,2342,32752,dalianpo,dongxiayuan
32,38,2343,32334,dalianpo,qingnian_lu
37,30,2344,28419,lucheng,caofang
38,35,2345,24698,qingnian_lu,huangqu
28,37,2346,22500,beiyunhedong,lucheng
31,39,2347,23385,changying,shilipu
40,38,2348,22618,tongzhou_beiguan,qingnian_lu
32,31,2349,35549,dalianpo,changying
33,39,2350,29445,dongxiayuan,shilipu
37,30,2351,26262,lucheng,caofang
33,28,2352,27644,dongxiayuan,beiyunhedong
35,39,2353,32101,huangqu,shilipu
39,28,2354,26880,shilipu,beiyunhedong
39,30,2355,28912,shilipu,caofang
35,30,2356,33087,huangqu,caofang
32,31,2357,24793,dalianpo,changying
34,39,2358,34601,haojiafu,shilipu
37,36,2359,27324,lucheng,jintai_lu
35,41,2360,35350,huangqu,wuzi_xueyuan_lu
29,36,2361,26318,beiyunhexi,jintai_lu
28,39,2362,32966,beiyunhedong,shilipu
40,30,2363,24702,tongzhou_beiguan,caofang
39,40,2364,29574,shilipu,tongzhou_beiguan
28,31,2365,29453,beiyunhedong,changying
35,38,2366,33469,huangqu,qingnian_lu
30,28,2367,25954,caofang,beiyunhedong
35,41,2368,30048,huangqu,wuzi_xueyuan_lu
31,38,2369,32885,changying,qingnian_lu
33,35,2370,27118,dongxiayuan,huangqu
37,34,2371,27971,lucheng,haojiafu
30,31,2372,35798,caofang,changying
38,30,2373,27251,qingnian_lu,caofang
33,40,2374,33942,dongxiayuan,tongzhou_beiguan
33,38,2375,27905,dongxiayuan,qingnian_lu
33,30,2376,21737,dongxiayuan,caofang
40,31,2377,35021,tongzhou_beiguan,changying
33,29,2378,25238,dongxiayuan,beiyunhexi
37,38,2379,25846,lucheng,qingnian_lu
33,32,2380,34506,dongxiayuan,dalianpo
37,31,2381,26786,lucheng,changying
38,35,2382,29628,qingnian_lu,huangqu
39,37,2383,35645,shilipu,lucheng
32,29,2384,32309,dalianpo,beiyunhexi
33,29,2385,33742,dongxiayuan,beiyunhexi
40,41,2386,33882,tongzhou_beiguan,wuzi_xueyuan_lu
30,29,2387,34232,caofang,beiyunhexi
35,40,2388,31865,huangqu,tongzhou_beiguan
32,38,2389,22862,dalianpo,qingnian_lu
34,41,2390,33362,haojiafu,wuzi_xueyuan_lu
33,28,2391,23163,dongxiayuan,beiyunhedong
37,30,2392,23474,lucheng,caofang
40,37,2393,22060,tongzhou_beiguan,lucheng
32,33,2394,23468,dalianpo,dongxiayuan
37,29,2395,32400,lucheng,beiyunhexi
29,37,2396,26127,beiyunhexi,lucheng
30,40,2397,35991,caofang,tongzhou_beiguan
41,30,2398,23885,wuzi_xueyuan_lu,caofang
30,31,2399,30764,caofang,changying
41,33,2400,28095,wuzi_xueyuan_lu,dongxiayuan
34,39,2401,23267,haojiafu,shilipu
36,34,2402,34178,jintai_lu,haojiafu
33,34,2403,25781,dongxiayuan,haojiafu
31,41,2404,32598,changying,wuzi_xueyuan_lu
41,30,2405,35715,wuzi_xueyuan_lu,caofang
41,29,2406,27679,wuzi_xueyuan_lu,beiyunhexi
34,38,2407,21959,haojiafu,qingnian_lu
37,41,2408,26432,lucheng,wuzi_xueyuan_lu
30,37,2409,31842,caofang,lucheng
32,39,2410,31809,dalianpo,shilipu
31,35,2411,32494,changying,huangqu
35,33,2412,32776,huangqu,dongxiayuan
36,28,2413,35803,jintai_lu,beiyunhedong
34,32,2414,32763,haojiafu,dalianpo
33,28,2415,22924,dongxiayuan,beiyunhedong
39,41,2416,32310,shilipu,wuzi_xueyuan_lu
37,31,2417,22799,lucheng,changying
29,34,2418,23965,beiyunhexi,haojiafu
35,40,2419,35925,huangqu,tongzhou_beiguan
39,37,2420,33487,shilipu,lucheng
41,36,2421,30413,wuzi_xueyuan_lu,jintai_lu
31,39,2422,23810,changying,shilipu
29,40,2423,26488,beiyunhexi,tongzhou_beiguan
41,38,2424,30801,wuzi_xueyuan_lu,qingnian_lu
38,33,2425,31028,qingnian_lu,dongxiayuan
34,30,2426,25490,haojiafu,caofang
30,32,2427,24909,caofang,dalianpo
30,31,2428,21742,caofang,changying
34,30,2429,35832,haojiafu,caofang
37,41,2430,28391,lucheng,wuzi_xueyuan_lu
32,31,2431,32287,dalianpo,changying
33,32,2432,32097,dongxiayuan,dalianpo
31,34,2433,29833,changying,haojiafu
34,30,2434,32206,haojiafu,caofang
37,30,2435,25350,lucheng,caofang
32,37,2436,24856,dalianpo,lucheng
35,38,2437,23336,huangqu,qingnian_lu
39,32,2438,25285,shilipu,dalianpo
29,31,2439,23831,beiyunhexi,changying
36,37,2440,29453,jintai_lu,lucheng
34,30,2441,35918,haojiafu,caofang
36,30,2442,26704,jintai_lu,caofang
35,36,2443,34027,huangqu,jintai_lu
35,34,2444,35943,huangqu,haojiafu
34,30,2445,23837,haojiafu,caofang
41,38,2446,28107,wuzi_xueyuan_lu,qingnian_lu
32,38,2447,33983,dalianpo,qingnian_lu
41,31,2448,22901,wuzi_xueyuan_lu,changying
40,31,2449,34416,tongzhou_beiguan,changying
37,29,2450,33675,lucheng,beiyunhexi
37,39,2451,29278,lucheng,shilipu
37,29,2452,24092,lucheng,beiyunhexi
40,38,2453,34420,tongzhou_beiguan,qingnian_lu
35,29,2454,33945,huangqu,beiyunhexi
32,39,2455,26288,dalianpo,shilipu
39,34,2456,32457,shilipu,haojiafu
34,33,2457,22250,haojiafu,dongxiayuan
34,39,2458,33235,haojiafu,shilipu
39,29,2459,25286,shilipu,beiyunhexi
34,31,2460,25629,haojiafu,changying
35,32,2461,26399,huangqu,dalianpo
36,37,2462,29505,jintai_lu,lucheng
29,36,2463,35465,beiyunhexi,jintai_lu
35,39,2464,35068,huangqu,shilipu
40,41,2465,21798,tongzhou_beiguan,wuzi_xueyuan_lu
36,31,2466,31423,jintai_lu,changying
28,40,2467,31327,beiyunhedong,tongzhou_beiguan
32,41,2468,31358,dalianpo,wuzi_xueyuan_lu
30,40,2469,24977,caofang,tongzhou_beiguan
40,41,2470,23687,tongzhou_beiguan,wuzi_xueyuan_lu
30,35,2471,32063,caofang,huangqu
30,40,2472,26128,caofang,tongzhou_beiguan
39,32,2473,33916,shilipu,dalianpo
37,32,2474,29264,lucheng,dalianpo
36,38,2475,32363,jintai_lu,qingnian_lu
36,39,2476,31049,jintai_lu,shilipu
35,28,2477,26205,huangqu,beiyunhedong
28,34,2478,28412,beiyunhedong,haojiafu
33,35,2479,31016,dongxiayuan,huangqu
30,28,2480,28082,caofang,beiyunhedong
30,36,2481,27965,caofang,jintai_lu
41,28,2482,30736,wuzi_xueyuan_lu,beiyunhedong
38,41,2483,29781,qingnian_lu,wuzi_xueyuan_lu
41,38,2484,21937,wuzi_xueyuan_lu,qingnian_lu
34,40,2485,31507,haojiafu,tongzhou_beiguan
40,28,2486,31518,tongzhou_beiguan,beiyunhedong
34,36,2487,33057,haojiafu,jintai_lu
29,30,2488,29645,beiyunhexi,caofang
33,37,2489,27678,dongxiayuan,lucheng
37,28,2490,30287,lucheng,beiyunhedong
41,38,2491,22287,wuzi_xueyuan_lu,qingnian_lu
38,39,2492,34532,qingnian_lu,shilipu
35,37,2493,30063,huangqu,lucheng
41,32,2494,28373,wuzi_xueyuan_lu,dalianpo
37,40,2495,35335,lucheng,tongzhou_beiguan
33,40,2496,34509,dongxiayuan,tongzhou_beiguan
31,33,2497,32049,changying,dongxiayuan
35,29,2498,31374,huangqu,beiyunhexi
29,28,2499,30214,beiyunhexi,beiyunhedong
36,32,2500,31854,jintai_lu,dalianpo
37,38,2501,27860,lucheng,qingnian_lu
34,31,2502,34928,haojiafu,changying
41,35,2503,35733,wuzi_xueyuan_lu,huangqu
29,40,2504,33550,beiyunhexi,tongzhou_beiguan
34,29,2505,30349,haojiafu,beiyunhexi
35,33,2506,22615,huangqu,dongxiayuan
39,38,2507,25620,shilipu,qingnian_lu
39,35,2508,24253,shilipu,huangqu
40,28,2509,26176,tongzhou_beiguan,beiyunhedong
39,28,2510,29599,shilipu,beiyunhedong
38,40,2511,24290,qingnian_lu,tongzhou_beiguan
36,31,2512,21602,jintai_lu,changying
33,32,2513,35230,dongxiayuan,dalianpo
35,29,2514,33360,huangqu,beiyunhexi
33,31,2515,23179,dongxiayuan,changying
41,38,2516,35175,wuzi_xueyuan_lu,qingnian_lu
41,38,2517,26471,wuzi_xueyuan_lu,qingnian_lu
40,29,2518,24714,tongzhou_beiguan,beiyunhexi
32,40,2519,31598,dalianpo,tongzhou_beiguan
39,32,2520,35917,shilipu,dalianpo
32,39,2521,29054,dalianpo,shilipu
39,30,2522,26595,shilipu,caofang
35,28,2523,33559,huangqu,beiyunhedong
32,29,2524,33707,dalianpo,beiyunhexi
32,39,2525,21667,dalianpo,shilipu
37,39,2526,33915,lucheng,shilipu
32,30,2527,28873,dalianpo,caofang
41,38,2528,24606,wuzi_xueyuan_lu,qingnian_lu
34,38,2529,32726,haojiafu,qingnian_lu
32,31,2530,24844,dalianpo,changying
31,30,2531,26110,changying,caofang
38,39,2532,34497,qingnian_lu,shilipu
36,38,2533,28969,jintai_lu,qingnian_lu
34,36,2534,31960,haojiafu,jintai_lu
37,30,2535,28530,lucheng,caofang
35,39,2536,25397,huangqu,shilipu
30,34,2537,35912,caofang,haojiafu
29,37,2538,33887,beiyunhexi,lucheng
31,36,2539,22527,changying,jintai_lu
35,34,2540,31780,huangqu,haojiafu
32,30,2541,33222,dalianpo,caofang
41,31,2542,30503,wuzi_xueyuan_lu,changying
31,29,2543,28518,changying,beiyunhexi
41,36,2544,33079,wuzi_xueyuan_lu,jintai_lu
30,31,2545,35904,caofang,changying
30,31,2546,27548,caofang,changying
35,38,2547,33110,huangqu,qingnian_lu
36,39,2548,25022,jintai_lu,shilipu
30,32,2549,30333,caofang,dalianpo
41,36,2550,31523,wuzi_xueyuan_lu,jintai_lu
41,32,2551,34748,wuzi_xueyuan_lu,dalianpo
39,34,2552,34279,shilipu,haojiafu
41,34,2553,24558,wuzi_xueyuan_lu,haojiafu
37,40,2554,25762,lucheng,tongzhou_beiguan
38,36,2555,30530,qingnian_lu,jintai_lu
39,35,2556,25355,shilipu,huangqu
35,41,2557,28660,huangqu,wuzi_xueyuan_lu
33,28,2558,21754,dongxiayuan,beiyunhedong
35,33,2559,25219,huangqu,dongxiayuan
35,38,2560,25335,huangqu,qingnian_lu
28,40,2561,35206,beiyunhedong,tongzhou_beiguan
41,33,2562,23865,wuzi_xueyuan_lu,dongxiayuan
38,37,2563,22369,qingnian_lu,lucheng
35,41,2564,32434,huangqu,wuzi_xueyuan_lu
36,31,2565,25612,jintai_lu,changying
33,39,2566,23468,dongxiayuan,shilipu
29,35,2567,32483,beiyunhexi,huangqu
41,34,2568,32904,wuzi_xueyuan_lu,haojiafu
41,29,2569,35831,wuzi_xueyuan_lu,beiyunhexi
29,28,2570,28021,beiyunhexi,beiyunhedong
36,37,2571,34494,jintai_lu,lucheng
39,36,2572,22009,shilipu,jintai_lu
40,28,2573,25453,tongzhou_beiguan,beiyunhedong
41,31,2574,34677,wuzi_xueyuan_lu,changying
39,32,2575,35796,shilipu,dalianpo
31,28,2576,28835,changying,beiyunhedong
30,28,2577,22719,caofang,beiyunhedong
29,28,2578,25120,beiyunhexi,beiyunhedong
38,39,2579,31094,qingnian_lu,shilipu
36,34,2580,33211,jintai_lu,haojiafu
31,30,2581,32091,changying,caofang
40,33,2582,26580,tongzhou_beiguan,dongxiayuan
28,37,2583,26987,beiyunhedong,lucheng
32,37,2584,33471,dalianpo,lucheng
29,39,2585,23500,beiyunhexi,shilipu
35,39,2586,24882,huangqu,shilipu
32,36,2587,21938,dalianpo,jintai_lu
39,32,2588,32522,shilipu,dalianpo
39,37,2589,23956,shilipu,lucheng
40,38,2590,25238,tongzhou_beiguan,qingnian_lu
35,36,2591,34914,huangqu,jintai_lu
35,30,2592,26330,huangqu,caofang
31,39,2593,30672,changying,shilipu
29,36,2594,30378,beiyunhexi,jintai_lu
28,36,2595,25905,beiyunhedong,jintai_lu
33,41,2596,31936,dongxiayuan,wuzi_xueyuan_lu
41,40,2597,35486,wuzi_xueyuan_lu,tongzhou_beiguan
31,34,2598,25792,changying,haojiafu
33,29,2599,22361,dongxiayuan,beiyunhexi
28,34,2600,35812,beiyunhedong,haojiafu
29,32,2601,32891,beiyunhexi,dalianpo
36,30,2602,33053,jintai_lu,caofang
34,41,2603,29986,haojiafu,wuzi_xueyuan_lu
32,31,2604,25499,dalianpo,changying
35,41,2605,28930,huangqu,wuzi_xueyuan_lu
28,38,2606,29236,beiyunhedong,qingnian_lu
28,34,2607,31597,beiyunhedong,haojiafu
38,31,2608,26831,qingnian_lu,changying
41,36,2609,25147,wuzi_xueyuan_lu,jintai_lu
28,29,2610,31858,beiyunhedong,beiyunhexi
39,41,2611,34493,shilipu,wuzi_xueyuan_lu
38,31,2612,23739,qingnian_lu,changying
38,41,2613,30740,qingnian_lu,wuzi_xueyuan_lu
29,35,2614,33018,beiyunhexi,huangqu
34,37,2615,28944,haojiafu,lucheng
32,34,2616,34224,dalianpo,haojiafu
39,28,2617,34853,shilipu,beiyunhedong
35,37,2618,27948,huangqu,lucheng
28,30,2619,34294,beiyunhedong,caofang
33,40,2620,26218,dongxiayuan,tongzhou_beiguan
33,29,2621,29157,dongxiayuan,beiyunhexi
41,33,2622,28727,wuzi_xueyuan_lu,dongxiayuan
38,33,2623,30235,qingnian_lu,dongxiayuan
33,34,2624,24620,dongxiayuan,haojiafu
37,35,2625,24495,lucheng,huangqu
38,29,2626,34767,qingnian_lu,beiyunhexi
37,41,2627,32483,lucheng,wuzi_xueyuan_lu
38,30,2628,33632,qingnian_lu,caofang
38,32,2629,27072,qingnian_lu,dalianpo
31,28,2630,33598,changying,beiyunhedong
37,29,2631,35855,lucheng,beiyunhexi
37,34,2632,31563,lucheng,haojiafu
35,32,2633,26524,huangqu,dalianpo
34,39,2634,30893,haojiafu,shilipu
32,34,2635,30095,dalianpo,haojiafu
33,39,2636,25223,dongxiayuan,shilipu
28,39,2637,23742,beiyunhedong,shilipu
36,41,2638,21958,jintai_lu,wuzi_xueyuan_lu
30,41,2639,22069,caofang,wuzi_xueyuan_lu
38,37,2640,24798,qingnian_lu,lucheng
28,39,2641,24731,beiyunhedong,shilipu
29,32,2642,30176,beiyunhexi,dalianpo
41,34,2643,21733,wuzi_xueyuan_lu,haojiafu
29,30,2644,22326,beiyunhexi,caofang
31,40,2645,24448,changying,tongzhou_beiguan
30,33,2646,35525,caofang,dongxiayuan
36,32,2647,27711,jintai_lu,dalianpo
40,32,2648,27191,tongzhou_beiguan,dalianpo
39,38,2649,23205,shilipu,qingnian_lu
39,40,2650,25809,shilipu,tongzhou_beiguan
33,38,2651,33235,dongxiayuan,qingnian_lu
37,35,2652,32752,lucheng,huangqu
37,36,2653,23609,lucheng,jintai_lu
34,38,2654,21777,haojiafu,qingnian_lu
30,36,2655,33882,caofang,jintai_lu
32,28,2656,28764,dalianpo,beiyunhedong
36,29,2657,24876,jintai_lu,beiyunhexi
36,39,2658,28599,jintai_lu,shilipu
33,36,2659,30438,dongxiayuan,jintai_lu
31,37,2660,27897,changying,lucheng
32,31,2661,24382,dalianpo,changying
31,33,2662,31882,changying,dongxiayuan
39,32,2663,29582,shilipu,dalianpo
31,35,2664,21974,changying,huangqu
41,40,2665,34394,wuzi_xueyuan_lu,tongzhou_beiguan
35,39,2666,24081,huangqu,shilipu
37,39,2667,28540,lucheng,shilipu
40,28,2668,27307,tongzhou_beiguan,beiyunhedong
30,38,2669,30626,caofang,qingnian_lu
31,33,2670,32280,changying,dongxiayuan
34,37,2671,31326,haojiafu,lucheng
34,37,2672,26248,haojiafu,lucheng
34,31,2673,24489,haojiafu,changying
32,30,2674,32193,dalianpo,caofang
34,40,2675,26591,haojiafu,tongzhou_beiguan
35,29,2676,26849,huangqu,beiyunhexi
31,32,2677,24035,changying,dalianpo
33,29,2678,30625,dongxiayuan,beiyunhexi
32,34,2679,32192,dalianpo,haojiafu
38,31,2680,31793,qingnian_lu,changying
37,41,2681,25475,lucheng,wuzi_xueyuan_lu
30,35,2682,27875,caofang,huangqu
30,34,2683,22225,caofang,haojiafu
40,28,2684,25315,tongzhou_beiguan,beiyunhedong
33,39,2685,30318,dongxiayuan,shilipu
28,31,2686,33191,beiyunhedong,changying
31,34,2687,35513,changying,haojiafu
32,31,2688,32992,dalianpo,changying
30,28,2689,21642,caofang,beiyunhedong
38,28,2690,29020,qingnian_lu,beiyunhedong
37,31,2691,31084,lucheng,changying
36,35,2692,28054,jintai_lu,huangqu
36,32,2693,31860,jintai_lu,dalianpo
39,36,2694,31373,shilipu,jintai_lu
37,34,2695,29989,lucheng,haojiafu
36,29,2696,25424,jintai_lu,beiyunhexi
40,41,2697,28071,tongzhou_beiguan,wuzi_xueyuan_lu
40,33,2698,28723,tongzhou_beiguan,dongxiayuan
28,34,2699,26982,beiyunhedong,haojiafu
35,39,2700,33480,huangqu,shilipu
36,29,2701,30888,jintai_lu,beiyunhexi
29,39,2702,22261,beiyunhexi,shilipu
35,38,2703,33909,huangqu,qingnian_lu
30,35,2704,32088,caofang,huangqu
35,33,2705,26005,huangqu,dongxiayuan
30,41,2706,22779,caofang,wuzi_xueyuan_lu
41,29,2707,33633,wuzi_xueyuan_lu,beiyunhexi
29,39,2708,29095,beiyunhexi,shilipu
39,37,2709,23451,shilipu,lucheng
41,38,2710,24452,wuzi_xueyuan_lu,qingnian_lu
41,37,2711,34516,wuzi_xueyuan_lu,lucheng
34,30,2712,30894,haojiafu,caofang
33,28,2713,26667,dongxiayuan,beiyunhedong
35,29,2714,34408,huangqu,beiyunhexi
34,30,2715,31874,haojiafu,caofang
30,41,2716,29346,caofang,wuzi_xueyuan_lu
37,35,2717,23350,lucheng,huangqu
41,38,2718,33503,wuzi_xueyuan_lu,qingnian_lu
41,29,2719,30987,wuzi_xueyuan_lu,beiyunhexi
36,31,2720,35821,jintai_lu,changying
30,36,2721,31766,caofang,jintai_lu
38,39,2722,30683,qingnian_lu,shilipu
36,30,2723,22185,jintai_lu,caofang
35,38,2724,30338,huangqu,qingnian_lu
30,41,2725,34022,caofang,wuzi_xueyuan_lu
29,31,2726,33377,beiyunhexi,changying
38,28,2727,26071,qingnian_lu,beiyunhedong
37,34,2728,26142,lucheng,haojiafu
29,37,2729,32635,beiyunhexi,lucheng
34,40,2730,23081,haojiafu,tongzhou_beiguan
41,29,2731,31065,wuzi_xueyuan_lu,beiyunhexi
39,28,2732,33202,shilipu,beiyunhedong
29,34,2733,21807,beiyunhexi,haojiafu
40,37,2734,24760,tongzhou_beiguan,lucheng
36,41,2735,26356,jintai_lu,wuzi_xueyuan_lu
34,40,2736,21899,haojiafu,tongzhou_beiguan
29,37,2737,27875,beiyunhexi,lucheng
39,34,2738,33930,shilipu,haojiafu
39,38,2739,34244,shilipu,qingnian_lu
29,34,2740,35277,beiyunhexi,haojiafu
34,29,2741,24411,haojiafu,beiyunhexi
28,33,2742,22705,beiyunhedong,dongxiayuan
33,29,2743,21722,dongxiayuan,beiyunhexi
28,32,2744,31348,beiyunhedong,dalianpo
36,29,2745,23686,jintai_lu,beiyunhexi
28,38,2746,24226,beiyunhedong,qingnian_lu
33,36,2747,25703,dongxiayuan,jintai_lu
34,35,2748,26833,haojiafu,huangqu
38,31,2749,33789,qingnian_lu,changying
34,30,2750,32297,haojiafu,caofang
34,40,2751,28664,haojiafu,tongzhou_beiguan
40,39,2752,26235,tongzhou_beiguan,shilipu
35,29,2753,28010,huangqu,beiyunhexi
31,35,2754,27584,changying,huangqu
35,40,2755,29624,huangqu,tongzhou_beiguan
33,32,2756,28134,dongxiayuan,dalianpo
38,41,2757,28473,qingnian_lu,wuzi_xueyuan_lu
40,36,2758,32219,tongzhou_beiguan,jintai_lu
41,29,2759,22819,wuzi_xueyuan_lu,beiyunhexi
34,36,2760,25934,haojiafu,jintai_lu
31,41,2761,33717,changying,wuzi_xueyuan_lu
35,28,2762,30955,huangqu,beiyunhedong
31,32,2763,27175,changying,dalianpo
40,38,2764,22976,tongzhou_beiguan,qingnian_lu
32,30,2765,35748,dalianpo,caofang
30,39,2766,25112,caofang,shilipu
30,28,2767,31742,caofang,beiyunhedong
31,28,2768,29868,changying,beiyunhedong
29,31,2769,25317,beiyunhexi,changying
32,37,2770,29172,dalianpo,lucheng
31,32,2771,27693,changying,dalianpo
28,40,2772,29751,beiyunhedong,tongzhou_beiguan
37,40,2773,31203,lucheng,tongzhou_beiguan
30,35,2774,24071,caofang,huangqu
32,31,2775,30323,dalianpo,changying
41,34,2776,31493,wuzi_xueyuan_lu,haojiafu
32,35,2777,24752,dalianpo,huangqu
37,33,2778,31060,lucheng,dongxiayuan
41,35,2779,33082,wuzi_xueyuan_lu,huangqu
35,36,2780,24380,huangqu,jintai_lu
28,32,2781,35825,beiyunhedong,dalianpo
33,35,2782,27650,dongxiayuan,huangqu
36,41,2783,23728,jintai_lu,wuzi_xueyuan_lu
29,31,2784,33004,beiyunhexi,changying
36,29,2785,23834,jintai_lu,beiyunhexi
34,35,2786,35260,haojiafu,huangqu
28,35,2787,26770,beiyunhedong,huangqu
31,38,2788,28356,changying,qingnian_lu
29,35,2789,25974,beiyunhexi,huangqu
32,41,2790,21701,dalianpo,wuzi_xueyuan_lu
35,39,2791,30868,huangqu,shilipu
37,33,2792,32976,lucheng,dongxiayuan
39,38,2793,22276,shilipu,qingnian_lu
40,29,2794,30663,tongzhou_beiguan,beiyunhexi
28,34,2795,35828,beiyunhedong,haojiafu
31,37,2796,33040,changying,lucheng
32,40,2797,23437,dalianpo,tongzhou_beiguan
29,40,2798,23051,beiyunhexi,tongzhou_beiguan
32,33,2799,21672,dalianpo,dongxiayuan
41,39,2800,25197,wuzi_xueyuan_lu,shilipu
33,40,2801,35605,dongxiayuan,tongzhou_beiguan
31,38,2802,33716,changying,qingnian_lu
41,30,2803,23960,wuzi_xueyuan_lu,caofang
37,38,2804,29452,lucheng,qingnian_lu
28,40,2805,26336,beiyunhedong,tongzhou_beiguan
31,33,2806,35637,changying,dongxiayuan
36,29,2807,32717,jintai_lu,beiyunhexi
34,28,2808,26109,haojiafu,beiyunhedong
30,37,2809,31777,caofang,lucheng
32,34,2810,31065,dalianpo,haojiafu
40,30,2811,26961,tongzhou_beiguan,caofang
39,40,2812,22048,shilipu,tongzhou_beiguan
37,36,2813,33358,lucheng,jintai_lu
39,31,2814,25928,shilipu,changying
31,40,2815,28858,changying,tongzhou_beiguan
39,36,2816,23593,shilipu,jintai_lu
32,31,2817,22574,dalianpo,changying
40,39,2818,24857,tongzhou_beiguan,shilipu
41,30,2819,24305,wuzi_xueyuan_lu,caofang
38,33,2820,23364,qingnian_lu,dongxiayuan
38,30,2821,28214,qingnian_lu,caofang
39,31,2822,30373,shilipu,changying
29,38,2823,33658,beiyunhexi,qingnian_lu
37,31,2824,24789,lucheng,changying
39,34,2825,34873,shilipu,haojiafu
32,29,2826,34861,dalianpo,beiyunhexi
29,32,2827,28990,beiyunhexi,dalianpo
28,39,2828,35891,beiyunhedong,shilipu
29,36,2829,30501,beiyunhexi,jintai_lu
38,31,2830,35045,qingnian_lu,changying
41,40,2831,30036,wuzi_xueyuan_lu,tongzhou_beiguan
41,29,2832,23904,wuzi_xueyuan_lu,beiyunhexi
36,40,2833,31273,jintai_lu,tongzhou_beiguan
40,41,2834,31084,tongzhou_beiguan,wuzi_xueyuan_lu
33,41,2835,29459,dongxiayuan,wuzi_xueyuan_lu
41,39,2836,32658,wuzi_xueyuan_lu,shilipu
32,33,2837,21703,dalianpo,dongxiayuan
33,37,2838,31044,dongxiayuan,lucheng
41,36,2839,26308,wuzi_xueyuan_lu,jintai_lu
32,29,2840,35618,dalianpo,beiyunhexi
37,35,2841,27392,lucheng,huangqu
32,41,2842,29942,dalianpo,wuzi_xueyuan_lu
36,30,2843,33187,jintai_lu,caofang
39,35,2844,31979,shilipu,huangqu
32,28,2845,22498,dalianpo,beiyunhedong
40,34,2846,34485,tongzhou_beiguan,haojiafu
29,33,2847,33423,beiyunhexi,dongxiayuan
32,40,2848,31880,dalianpo,tongzhou_beiguan
35,34,2849,31190,huangqu,haojiafu
35,28,2850,25877,huangqu,beiyunhedong
28,34,2851,32589,beiyunhedong,haojiafu
32,31,2852,26322,dalianpo,changying
34,28,2853,22227,haojiafu,beiyunhedong
29,33,2854,28858,beiyunhexi,dongxiayuan
34,32,2855,21956,haojiafu,dalianpo
29,36,2856,24946,beiyunhexi,jintai_lu
34,33,2857,25814,haojiafu,dongxiayuan
